Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
23251318,I'll Give You the Sun,Jandy Nelson,"Nelson, Jandy",,"=""1101593849""","=""9781101593844""",4,4.14,Dial Books,ebook,601,2014,2014,2018/06/14,2018/06/03,"50-states-challenge, contemporary, family, liked-it-but-i-am-not-sure, made-me-cry, really-liked-it, romance-lovey-dovey, lgbt, writing-to-die-for, young-adult","50-states-challenge (#10), contemporary (#67), family (#10), liked-it-but-i-am-not-sure (#45), made-me-cry (#39), really-liked-it (#93), romance-lovey-dovey (#111), lgbt (#10), writing-to-die-for (#12), young-adult (#158)",read,"It so rarely happens that you stick to a book you are sure you’ll end up hating anyway, only to discover that it has been one of the best you’ve read in a while. Most of my favorite books started out as almost-DNFed ones. While this book won’t be categorized as a favorite, <b>it was profound, evocative and moving in a way I’ve never imagined possible.</b> If I happen to reread this book, and I will, I’m sure I will soak up the words and let it flow through me because I’d be aware that this book is<b> an artful masterpiece.</b><br/><br/><b><u>The Plot</u></b><br/><br/><blockquote> Noah and Jude. <br/><br/>Jude and Noah. <br/><br/>They were born together, bound together with more than blood. <b>They are the Sweetwine twins.</b><br/><br/>But they couldn’t have been less similar. <br/><br/>Noah is an artist, gay, and shy. Fearing the homophobic world, he’s struggling to find his place in the world, to express his over-imaginative mind, and he does it in the only way he knows – through his art. Having had his dreams shattered, and bearing the terrible secret of his family’s destruction, Noah gives up art, and pretends to be everything he is not.<br/><br/>Jude on the other hand, overwhelmed by guilt and shame, shrinks into herself, loses her former outgoing nature and tries to do what she has always tried to do – impress their mother and convince her that she’s as good an artist as Noah.<br/><br/>The lies were convincing. <br/><br/>But can they be true to themselves?<br/></blockquote><br/><br/>The plot was non-existent for the first half, but the second half was worth it. Everything comes together, and while things were predictable, it still amazed me. <b> It’s brilliantly crafted and the execution is spot on.</b> The story makes sense, the writing makes sense, everything makes sense by the end.<br/><br/><b><u>Now, here’s an overview of what will happen when you read this book</u></b> –<br/><blockquote><br/>-	You’ll start reading and immediately start procrastinating because it’s boring.<br/>-	You start to realize that you’ve no idea what you’re reading.<br/>-	You have to look up <u>metaphor </u>in the dictionary.<br/>-	You’ll be aware that the characters are all too over-dramatic and too teenager-ey for your taste.<br/>-	You’ll forget that <u>‘twin-thing’</u> ever existed.<br/>-	You’ll realize that your fights with your siblings are mere pinpricks compared to what you’re reading.<br/>-	Halfway through the book, you realize that <i><b>there actually is a plot</b></i>!!<br/>-	And then you realize you can’t stop reading.<br/>-	You get a newfound love for art.<br/>-	You get wide-eyed at places and see stars and colors and glitter.<br/>-	And you cry and you cry and you cry.<br/>-	You marvel at how the story is an intricate pattern of woven words and how brilliantly the story is crafted.<br/>-	You realize you need to reread this book asap to soak in its beauty.<br/></blockquote><br/><br/>I’m telling you, getting through this book is no small job. <b>Jandy Nelson’s writing is an artwork.</b> Sometimes you’ll stare at it for a long time without comprehending anything at all. Sometimes you stare at it and feel like you’re floating through the universe, passing through the Milky Way, with comets and meteors and glittering stars scattered in the sky like a cake frosted with confetti and sprinkles, just like artworks that speak to you. It’s difficult to read and know what’s happening sometimes due to the metaphorical talks, and sometimes you just wonder how she managed to weave sentences where the words are delicate pieces of puzzle falling rightly into place. The writing was quite annoying in the beginning, and only later did I realize its whole purpose and how it actually compliments the character’s behavior. <br/><br/>As for <b>the characters,</b> let me tell you – the twins you’re going to encounter is no ordinary twins. <b>They are basically personified metaphors.</b> They’re too pretentious and over-dramatic, make all the wrong choices, regret all the said choices, and still live like there’s no tomorrow. <b>Noah’s pov was annoying to read. </b> He was obsessed over Brian; he exaggerates and overly analyses everything he sees. And according to him, everything that happens in the world has something to do with him. I felt he was selfish at times. Frankly though, I loved Noah better when I was reading Jude’s point of view. In fact, I liked everything better while reading Jude’s pov. But Noah’s pov, even though annoying and confusing at times, was actually<b> an accurate portrayal of an artistic mind.</b> I loved Jude for all the mistakes and guilt and shame she carried on her back. I loved reading her thoughts. It was relatable and funny at times. And needless to say, Guillermo Garcia is probably my favorite person right now. Also, <b>there is so much focus on art in this book and IT IS DONE SO SOO WELL.</b> Seriously, Noah’s pov tells you a lot about an artist’s mind and the paintings and sculptures and everything else are described so artistically, it’s imaginative and inspiring. Clearly, <b>Jandy Nelson knows her art.</b> <b>Oscar Ralph, on the other hand, was an unflattering character.</b> There’s basically zero characteristic traits to him, except that he’s a womanizer who had a bad past and has suffered quite a lot. I didn’t enjoy his presence, and I sure af didn’t swoon over the romance. And also, <b>Brian.</b> He was basically a manic-pixie-dream boy and I had no sympathy for him So simply put, <b>the characters are all merely plot devices.</b> <br/><br/><b>As for the relationships,</b> it was so freaking fantastic to see Noah and Jude’s relationship develop from hatred, to sympathy, to love and something much more. They make me believe in second chances and rainbows and unicorns and the magic power of forgiveness and love. They have such an awesome chemistry, you guys!! Even if they spoke barely a word to each other. I hated their parents though, both of them were stinking and reeking of stereotypes and they treated their children like they bought them off the market on sale. It was frustrating.<br/><br/>One of the best relationships that developed here was the one between Jude and Garcia. They’re adorable together, and they share a lovely bond, I can only understand but not explain. It’s LOVELY. Other than that, the romance help zero appeal to me, because – lack of development. It was like, you meet this guy, you see his eyes, fall in love, and decide you’re soul mates. Crap. I don’t buy it. And it’s impossible to believe <spoiler>that Brian comes back after two years, and gets back with Noah just like that</spoiler>. Nope.<br/><br/><b>Overall, </b>as difficult as it was, to really get into this book, IT WAS ABSOUTELY WORTH IT IN THE END. I can really see the reason for hype and it was justified in every ways. Even though the characters and story were a bit unrealistic, it was enjoyable and thought-provoking and brilliantly crafted. I’d definitely recommend it if you’re interested in contemporary stories with a bit of a magical-touch.<br/> <br/>",,,1,,,0,,,,,
27204972,Mother-Daughter Book Camp,Heather Vogel Frederick,"Frederick, Heather Vogel",,"=""1442471832""","=""9781442471832""",0,4.30,Simon  Schuster Books for Young Readers,Hardcover,336,2016,2016,,2018/06/16,to-read,to-read (#577),to-read,,,,0,,,0,,,,,
36840397,A Place for Us,Fatima Farheen Mirza,"Mirza, Fatima Farheen",,"=""1524763551""","=""9781524763558""",0,4.15,SJP for Hogarth,Hardcover,385,2018,2018,,2018/05/14,to-read,to-read (#540),to-read,,,,0,,,0,,,,,
4448452,The Diary of Laura's Twin,Kathy Kacer,"Kacer, Kathy",,"=""1897187394""","=""9781897187395""",0,3.83,Second Story Press,Paperback,202,2008,2008,,2018/06/13,to-read,to-read (#576),to-read,,,,0,,,0,,,,,
32768520,"Mirage (Mirage, #1)",Somaiya Daud,"Daud, Somaiya",,"=""1250126428""","=""9781250126429""",0,3.72,Flatiron Books,Hardcover,320,2018,2018,,2018/06/13,to-read,to-read (#575),to-read,,,,0,,,0,,,,,
36269878,The Fragile Ordinary,Samantha Young,"Young, Samantha",,"=""""","=""""",0,3.84,Harlequin Teen,Kindle Edition,304,2018,2018,,2018/06/13,to-read,to-read (#574),to-read,,,,0,,,0,,,,,
130440,Doctor Zhivago,Boris Pasternak,"Pasternak, Boris","John Bayley, Max Hayward, Manya Harari","=""0679774386""","=""9780679774389""",0,4.00,Pantheon,Paperback,592,1997,1957,,2018/06/13,to-read,to-read (#573),to-read,,,,0,,,0,,,,,
40035422,Cry Baby,Ginger Scott,"Scott, Ginger",,"=""""","=""""",0,3.93,,,,2018,2019,,2018/06/13,to-read,to-read (#572),to-read,,,,0,,,0,,,,,
23102478,See If I Care,Judi Curtin,"Curtin, Judi",Roisin Meaney,"=""1847175252""","=""9781847175250""",4,3.88,"The O’Brien Press Ltd,",ebook,213,2014,2007,2018/06/12,2018/06/12,"50-states-challenge, books-for-children, contemporary, family, i-need-the-book, loved-the-protagonist, made-me-lol, really-liked-it, school-boarding-genres, why-no-hype","50-states-challenge (#4), books-for-children (#55), contemporary (#66), family (#9), i-need-the-book (#14), loved-the-protagonist (#33), made-me-lol (#31), really-liked-it (#92), school-boarding-genres (#42), why-no-hype (#17)",read,"<b>I don’t understand why children’s books like this one are not more widely read or don’t receive the attention they deserve.</b> That being said, this book reminded me of <b><i>You’ve Got Mail</i></b>.<br/><br/> Two teachers from two different countries, who happen to be friends, decide to start a pen-pal trend among their students to make them realize the worth of letters. That’s how eleven-year-olds Luke Mitchell and Elma Davey start writing letters to each other all the way from Ireland to England. At first, it was all lies and made-up stuff. Stories they told each other of how their lives were perfect, stories they said to themselves to make them feel better about their own harsh realities. Until they realize that their lives are pretty similar - that they have no one else to confide to - other than each other. <br/><br/>  I really loved the concept of the book and adored how the authors brought the book to life. Luke and Elma seem like real persons with real problems. They are eleven year olds, true. <i><b>But they feel like real living persons trying to pretend their life is better than what it actually is.</b> </i><br/><br/>  It was refreshing to see them bond through the letters, even if they were lies. The way they made a little ritual of sticking their stamps upside-down just to see if the other would notice, how they sent Christmas cards they didn’t actually mean to send, and how they help each other and bring about big changes in their lives. <spoiler> Elma’s Dad gets better with Luke’s suggestion to sign him up for a quiz </spoiler>. It was adorable and heart-warming – made me smile all along. <br/><br/> I really loved Luke’s character; he seemed way too old for someone his age. That guy works each day and weekends, earns 50 euros every week, and buys his mom a washing machine for Christmas! Way to go boy! Elma had her share of problems too, but I wasn’t very impressed with her way of dealing with them. And in the end, she felt a bit arrogant, walking away with her problems solved when Luke really could have used some help. <br/><br/><b>Unlike You’ve Got Mail, this book isn’t about unions and happy endings. </b> In the end, Luke and Elma are just pen pals, both from different countries, both with their share of problems, both trying to get through with life. <b>And that’s what makes it even more realistic and good.</b> I was satisfied, to say the least.<br/><br/>This book isn’t another romance where penpals meet in real life and stick together life-long. This is simply a story of two kids striving with their lives. You just need something like this when you think your life is hard. It reminds you that no matter how bad your problems are, there are people who are having it worse. It’s simple, humble and yet hopeful.",,,1,,,0,,,,,
35416278,Salt Houses,Hala Alyan,"Alyan, Hala",,"=""1432843508""","=""9781432843502""",0,3.90,Thorndike Press Large Print,Hardcover,547,2017,2017,,2018/06/13,to-read,to-read (#571),to-read,,,,0,,,0,,,,,
17660979,"The Avery Shaw Experiment (Science Squad, #1)",Kelly Oram,"Oram, Kelly",,"=""""","=""9780985627737""",3,4.02,Bluefields ,ebook,303,2013,2013,2018/06/03,2018/06/03,"books-in-series, chick-lit, contemporary, drama-overloaded, liked-it-but-i-am-not-sure, romance-lovey-dovey, school-boarding-genres, young-adult, 50-states-challenge","books-in-series (#80), chick-lit (#56), contemporary (#61), drama-overloaded (#25), liked-it-but-i-am-not-sure (#41), romance-lovey-dovey (#105), school-boarding-genres (#38), young-adult (#150), 50-states-challenge (#9)",read,"Okay, so this wasn’t exactly bad or cheesy as I’d expected. Some things rather bugged me incessantly, but in the end, I knew I’d kinda enjoyed it. <br/><br/><b>Avery Shaw is heartbroken.</b> Her best friend since childhood – Aiden Kennedy – turned down her feelings. Sweet, naïve, plain little Avery Shaw couldn’t handle it well. To get over herself, she accepts the help of Grayson Kennedy, Aiden’s big brother, who suddenly can’t seem to take his eyes off Avery. Bonding through a science experiment meant to mend Avery’s broken heart, the two realize how they’d fallen for each other, which in turn, makes for a successful science project.<br/><br/><blockquote><br/>•	For the record, <b>I don’t even understand why Avery was heartbroken in the first place.</b><br/>•	Because SHE WASN’T EVEN IN LOVE WITH AIDEN.<br/>•	They weren’t even together.<br/>•	Avery should take up crying and blushing as her occupation. <br/>•	<b>That’s all she ever does</b>. <br/>•	But I thought she was cute.<br/>•	And I hated her love life. HATED.<br/>•	<b>She had to kiss two brothers to realize one was a better kisser than the other. </b><br/>•	So she went after him.<br/>•	You can guess what happens; the other brother is left hopelessly dangling after her.<br/>•	Idk, I just hate the idea of siblings dating the same person, or someone dating a person they know their sibling is pining for.<br/>•	That’s an unhealthy family right there.<br/>•	Umm, can we also say that the whole science element was unbelievable?<br/>•	Because<b> who knew, heartbreaks made for an award-winning science project?</b><br/>•	Also, Grayson and Libby made me want to punch them in the face a few times with their sexist comments. <br/>•	I mean,<b> Grayson looks at Avery like she’s something to eat. </b><br/>•	Also Aiden was a dick most of the time, but at least he got around well in the last instead of moping.<br/>•	<b>EVERYTHING IN THIS BOOK WAS WAY TOO PREDICTABLE.</b><br/>•	Also, <b>I loved that this book showed us how important it is to bring up our kids in the right way, how harmful it can be to force kids into each other’s company.</b><br/></blockquote><br/>In the end, it was a cute contemporary and for once I did enjoy the romantic element in it. Go for it without a critical mind and I’m pretty sure you’ll end up liking it well enough.",,,1,,,0,,,,,
